X,Y,Z,GrainRadius,Eul0,Eul1,Eul2,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33
49.537448982783,215.632505479738,-10.266929185088,63.496442469667,-86.984922181361,51.178882000336,-52.571059680644,-373.3415362803226,-83.17532770998059,124.4256273551838,-83.17532770998059,15.342617565648535,-3.9183907693148115,124.4256273551838,-3.9183907693148115,-47.894492226605095
-124.915324701629,-273.08389014131,-146.180024746845,41.664018011726,-142.884981700709,89.156702297107,106.156860124869,483.28109850356833,91.87348679802267,-89.27896597073834,91.87348679802267,-93.14519285878313,-209.94164876437765,-89.27896597073834,-209.94164876437765,173.8683427429432
192.512614828681,267.920365095478,-125.022122724442,61.177932700682,20.238583486034,98.253273130592,-30.347767005897,157.35221258582584,83.74190431898768,83.57902759310497,83.74190431898768,51.58809973111796,41.68974073500828,83.57902759310497,41.68974073500828,-519.2014816521655
-202.807675222296,102.470440599516,-30.710167439868,81.702303073774,49.366184882913,118.911057264705,-162.945593732016,-309.24411608134614,-154.93700359926507,124.14562585658234,-154.93700359926507,-273.17246517643457,180.90504749755468,124.14562585658234,180.90504749755468,-4.094037538589029
3.496712433842,-93.157585150225,-109.918045836364,65.905691734745,60.163938373961,148.148682844082,10.541621561737,-485.96159831753096,-158.93151931183786,165.1170327988062,-158.93151931183786,-306.1869058540012,-139.3495770292649,165.1170327988062,-139.3495770292649,539.2783567302944
201.092960889647,-257.001171033673,-137.835619734583,58.437702569378,-92.58642067788,139.002463087442,45.077595781545,154.8892716304353,-54.039810737256076,173.3437543917636,-54.039810737256076,-89.77941116557692,115.51507445149724,173.3437543917636,115.51507445149724,340.81460506662853
-13.144842086703,154.979968581029,-4.010780738129,46.194419159768,38.589654146879,120.924163283617,65.053978543916,-535.083338914255,-179.43298203441947,120.45429621697302,-179.43298203441947,504.54498579024715,297.63131366123673,120.45429621697302,297.63131366123673,405.187536285797
150.99635927935,183.657227022169,-142.432605840026,50.754256581027,-93.009606682731,129.153166899458,201.603140437504,268.26399855402286,8.34867257934961,14.660314829123063,8.34867257934961,-60.874195438664316,-274.27881810612007,14.660314829123063,-274.27881810612007,-375.09466167694393
256.837903331176,101.793355621206,-41.176174365758,71.507002759128,-119.533147582971,149.81911675713,104.532079777849,153.3665443642604,40.28700336571616,-114.13060027242588,40.28700336571616,298.71041576997703,164.7205418696671,-114.13060027242588,164.7205418696671,-253.51359839074533
107.619144105236,-42.425189891404,4.064286163982,60.782453112445,-98.261068158871,80.708072556359,29.733356941505,-325.10964820741816,244.79040245331342,-129.73887667435594,244.79040245331342,329.99389510262506,-67.70028803131049,-129.73887667435594,-67.70028803131049,65.16935844315739
55.980410278579,60.524542055089,-78.528706013956,86.021551444211,135.97284254578,72.502814925893,-46.656609325541,-60.62497361682123,-162.27777742323994,-22.36616477389589,-162.27777742323994,-188.4198251176122,83.33358349226876,-22.36616477389589,83.33358349226876,81.9612068556368
176.058069604764,84.433336188067,-131.303401085309,59.404197803761,168.143325329886,38.569746581341,5.895584496739,364.2569486785505,-166.70943469490467,-53.5437064196696,-166.70943469490467,-338.3342294675142,-191.12288368011357,-53.5437064196696,-191.12288368011357,-97.87860150691199
-64.16320825518,108.377319232449,-47.118874321309,82.485083638811,173.064149096546,69.094111843491,-25.943843699482,-167.31866624856443,-108.02024371157603,-123.5605254741939,-108.02024371157603,314.8018831630222,-29.571265074136065,-123.5605254741939,-29.571265074136065,-460.69262097783576
174.437058592373,62.200651479019,-33.468269821566,68.954217125904,-112.075399117194,91.246333250137,-44.138548012321,409.0286136257096,-412.1705526446226,-72.60965858672924,-412.1705526446226,35.767758338217625,196.60884915109682,-72.60965858672924,196.60884915109682,-50.91593892611349
-94.213896600738,-25.997584599618,-131.90929080219,82.803422035445,70.687503522147,133.182467243637,-184.048909679483,-213.63061256368164,542.0191951525676,169.92664003888973,542.0191951525676,-0.5759559529038447,80.85949396120296,169.92664003888973,80.85949396120296,-300.70319420724036
-65.482243057877,-269.112279666413,-92.38652673236,64.229227667241,50.797004560007,55.637847303211,0.359448195095,-228.69703740829567,-47.4917332925415,-266.9127158672122,-47.4917332925415,-286.6875502204194,35.01654962715314,-266.9127158672122,35.01654962715314,32.89432637220259
257.966769653544,225.203316984302,-42.106410984618,66.436514728757,-125.188044961844,133.237016071199,65.607446724772,-83.01002702571402,29.826502988919145,185.21978735581547,29.826502988919145,54.109182907919454,138.46958495109968,185.21978735581547,138.46958495109968,148.36699659685598
255.226346752977,196.566153667394,-139.742108837255,57.577742803801,-214.945433695463,79.881060950071,56.216554949233,292.09905340322706,278.4088760889652,4.91424627862051,278.4088760889652,179.50411412246484,183.05755953091324,4.91424627862051,183.05755953091324,-406.7441913379662
95.466236091772,-231.131938668267,-133.061561197657,68.424502071133,0.667826630783,84.691393715683,5.301374768039,-344.76119915648826,-435.8973594703939,-131.82819670781728,-435.8973594703939,-25.45515949860293,-217.736813061097,-131.82819670781728,-217.736813061097,109.86287933518122
-47.463189812446,229.815028696965,-119.846077160328,70.92984037183,56.990836986973,150.713846247813,-234.877888294241,183.8896141423797,129.97843103132104,519.835856368386,129.97843103132104,-76.99623491992585,406.5909619379957,519.835856368386,406.5909619379957,-368.3999642467492
161.951959515435,-150.095184868746,-69.90295878291,72.538076447357,129.515633452801,109.632367210567,28.577556870513,-413.4027830543599,-450.8966481417746,-143.883002344565,-450.8966481417746,397.48670381448926,54.981961379478136,-143.883002344565,54.981961379478136,234.76764771454776
-254.321012372466,81.592884881708,-101.975093946005,80.560781639771,-63.284001949053,94.781620056006,48.243370484959,299.80089974234676,-52.461636655824705,-6.041865765233098,-52.461636655824705,-14.867651265474814,81.98739829242268,-6.041865765233098,81.98739829242268,195.07470167350925
-171.067180177079,-238.127760447998,-33.096644516663,75.759641572067,-115.035094008213,28.499183576679,65.133885554154,178.06640847167,174.30314461027638,220.90501760262885,174.30314461027638,111.91569553025347,-183.5025207565616,220.90501760262885,-183.5025207565616,486.02109274081533
52.506643766449,-96.021030939907,-44.915263919852,58.39819881073,48.95844323882,16.261105104608,-214.705549219124,-744.2125529953624,-566.1619360096443,305.62083535312996,-566.1619360096443,-104.25702365805577,-278.26720959160804,305.62083535312996,-278.26720959160804,121.18620622068346
-57.483358703072,-63.563699071616,-4.818884396923,69.367093522503,131.514834794953,151.97693806028,-23.013512368026,-75.86443389534938,137.23501137474983,-250.21415580227315,137.23501137474983,573.8864423195257,-6.139142734639691,-250.21415580227315,-6.139142734639691,-123.1019920035328
113.002455576657,-14.734694979212,-65.605759802483,59.875890657301,-41.603458738531,112.430648345863,23.943788675477,-174.19542082367542,201.96281295471726,-24.441284073122326,201.96281295471726,-2.638406845671436,411.4397478730094,-24.441284073122326,411.4397478730094,-470.37912492914955
161.154344419409,170.350807636515,-35.599192904675,62.57049971213,-219.641526152543,38.479228828845,62.024833530957,378.2811970688953,539.5771591915417,-123.62049284095757,539.5771591915417,298.6470848835954,113.08692729063527,-123.62049284095757,113.08692729063527,-62.82264811188244
-145.229736582351,-7.923348727166,-43.278238965751,74.042750739988,89.075307557464,61.95743741987,-230.685390674354,-199.3878000189393,269.8945740024109,140.2641542859643,269.8945740024109,-43.20829801640292,270.9720745609408,140.2641542859643,270.9720745609408,-91.96968638611733
-130.549596417828,-175.541632063836,-113.682430313192,68.90262570752,-222.208564333238,165.17290215053,71.933323711193,-177.96605546110777,-64.61537186556043,59.35325350480481,-64.61537186556043,-118.5732435010415,565.0155515619542,59.35325350480481,565.0155515619542,27.222769125651904
151.773760459444,-50.897403937204,-125.684091117703,70.100420598403,124.237063714194,69.817261516865,-0.936506475814,268.6815729943037,-268.076310270557,-299.6251307514376,-268.076310270557,-214.46296856925292,-93.37582102398054,-299.6251307514376,-93.37582102398054,-380.4041750531991
29.363010961365,-163.46760074866,-142.426299980766,62.827579166005,123.482243933395,164.025300642997,-112.316408135697,166.60806855257263,-128.31547894561425,259.60540147634555,-128.31547894561425,602.6266158555417,-397.01631713328294,259.60540147634555,-397.01631713328294,-279.07940618101526
101.103717486311,-134.820038809234,-32.866519545629,54.548101935289,206.573381426862,76.558822608756,-143.306534823199,173.220773255775,183.30960747549608,-237.36646796193207,183.30960747549608,57.7263353304544,408.3756879495302,-237.36646796193207,408.3756879495302,112.51864556770202
-228.328998497538,-83.223267335019,-99.231539408731,74.795841791095,-97.034581203726,105.961826323465,69.653520651058,323.3530067235546,-161.09061760451212,38.061791898694565,-161.09061760451212,-5.111366801238905,-222.32275909392894,38.061791898694565,-222.32275909392894,292.14572151519275
-22.248830084193,-203.975730005596,-40.094852758504,85.130233345019,76.52009932537,156.786160556189,14.299285486012,350.86144418816514,-102.78867974776396,-161.96528140032405,-102.78867974776396,381.86483062639905,44.97758238245704,-161.96528140032405,44.97758238245704,-470.1531271756341
86.653812980061,144.886000370005,-105.479370253812,59.841702108427,26.757268325425,39.367890597959,144.794466544648,-401.5147233971534,57.692081657774196,-195.01232559344453,57.692081657774196,576.8838582199731,28.023681921180867,-195.01232559344453,28.023681921180867,-158.78169200996797
40.440001706917,225.041960493973,-122.812422762232,72.23337057595,66.342360672735,104.956262305797,-169.231240945107,21.98259437570892,1.0036077383121134,-91.10725076801934,1.0036077383121134,-64.31253291153422,-79.10320224797496,-91.10725076801934,-79.10320224797496,-410.50028926533525
